spelling,word
['ẽ.ˈvi.u'],envio
['iʃ.ˈpi.ʀu'],espirro
['ˈfaɫ.tu'],falto
['ɐ.ˈsaɫ.tu'],assalto
['vu.ˈti.vu'],votivo
['ĩ.sẽ.ˈti.vu'],incentivo
['ɐ.ˈpɾu.mu'],aprumo
['ˈdɾe.nu'],dreno
['ɐ.ˈlɛ.ɡɾo'],alegro
['ˈse.ʀu'],cerro
['ɐ.ʀɨ.ˈme.du'],arremedo
['ĩ.tẽ.si.u.ˈnaɫ'],intencional
['ɐ.ˈtɾa.zu'],atraso
['ɐ.li.ˈɲa.vu'],alinhavo
['ˈko.bɾu'],cobro
['ɐ.su.ˈbi.u'],assobio
['ɐ.tĩ.ˈʒi.vɛɫ'],atingível
['ˈfo.ʎu'],folho
['dɨʒ.ˈmɐ̃.ʃu'],desmancho
['dɨ.zɐ.ˈti.nu'],desatino
['bu.ˈʒi.u'],bugio
['pɨʃ.tɐ.ˈnɐj.ʒu'],pestanejo
['ˈtɐ̃.pu'],tampo
['flɐ.ˈʒe.lu'],flagelo
['kuɾ.ˈne.tu'],corneto
['i.ˈlẽ.ku'],elenco
['dow.tu.ˈɾɐ̃.du'],doutorando
['kõ.si.dɨ.ˈɾɐ̃.du'],considerando
['kõ.ˈfɾa.dɨ'],confrade
['ɐɾ.ˈpɐj.ʒu'],arpejo
['ɐ.kli.mɐ.tɐ.ˈsɐ̃w̃'],aclimatação
['foɫ.ˈɡaɾ'],folgar
['sub.sɨ.ˈkʷẽ.tɨ'],subsequente
['vi.ˈɾi.ʎɐ'],virilha
['vɨʃ.pɨɾ.ˈti.nu'],vespertino
['ˈfjaʃ.ku'],fiasco
['ʒɨɾ.mi.ˈnaɾ'],germinar
['ew.ˈnu.ku'],eunuco
['fuɾ.mi.ˈda.vɛɫ'],formidável
['kɐ̃.ˈtiɫ'],cantil
['ĩ.ˈkuɫ.tu'],inculto
['i.nɨ.bɾi.ˈɐ̃.tɨ'],inebriante
['sĩ.tɨ.ti.ˈzaɾ'],sintetizar
['ta.ˈtu'],tatu
['muʃ.ku.lɐ.ˈsɐ̃w̃'],musculação
['ʀɐj.tu.ˈɾi.ɐ'],reitoria
['i.lu.zi.u.ˈniʃ.tɐ'],ilusionista
['vi.ˈdɾa.sɐ'],vidraça
['lɨ.ˈʒiʃ.tɐ'],legista
['ʀɨʃ.taw.ɾɐ.ˈdoɾ'],restaurador
['pɾu.lɨ.tɐ.ˈɾja.du'],proletariado
['ku.ˈlɛ.ʒi.u'],colégio
['lɐ̃.pɐ.ˈɾi.nɐ'],lamparina
['ĩ.tɾu.du.ˈsɐ̃w̃'],introdução
['ɐ.tɨ.ʀɐ.ˈdoɾ'],aterrador
['ɐ.tɨ.ʀu.ɾi.zɐ.ˈdoɾ'],aterrorizador
['ɐ.ti.ɾɐ.ˈdoɾ'],atirador
['ɐ.tu.ˈlɐj.ɾu'],atoleiro
['ɐ.tu.mi.zɐ.ˈsɐ̃w̃'],atomização
['ɐ.tu.mi.ˈzaɾ'],atomizar
['ɐ.tɾɐ.kɐ.ˈsɐ̃w̃'],atracação
['ɐ.tɾɐ.pɐ.ʎɐ.ˈsɐ̃w̃'],atrapalhação
['ɐ.ˈtɾɐj.tu'],atreito
['ɐ.tɾɨ.ˈla.du'],atrelado
['dɨ.fɨ.ˈɾi.du'],deferido
['dɨ.zɐ̃.pɐ.ˈɾaɾ'],desamparar
['kɐʃ.ˈtɾa.du'],castrado
['pɨɾ.mɐ.nẽ.tɨ.ˈmẽ.tɨ'],permanentemente
['pɨ.ɾi.ˈta.ʒɐ̃j̃'],peritagem
['ʀɐ.di.ˈka.du'],radicado
['ʀu.ˈdou.ouʀu.ˈdo'],rodou
['sɔ.tɐ.ˈvẽ.tu'],sotavento
['di.ˈzaj.nɐɾ'],designer
['bu.ˈkaɫ'],bocal
['ˈpɐ̃j̃ʃ'],pães
['ˈɡɾe.lu'],grelo
['bɛ.lɐ.ˈdo.nɐ'],beladona
['ɡoɫ.ˈfaɾ'],golfar
['ɐ.dɨ.ˈɾẽ.si.ɐ'],aderência
['li.ˈʃɐj.ɾɐ'],lixeira
['nɨ.ˈnu.faɾ'],nenúfar
['ˈuɾ.zɨ'],urze
['tɾɐ̃ʒ.lɐ.ˈdaɾ'],transladar
['ɔɾ.sɐ.mẽ.ˈtaɾ'],orçamentar
['fuɾ.nɨ.si.ˈmẽ.tu'],fornecimento
['nu.ˈtɾjẽ.tɨ'],nutriente
['ˈmɛ.tɾi.kɐ'],métrica
['ʀɨ.ˈvɔɫ.vɛɾ'],revólver
['ˈbɛ.ʀu'],berro
['ɐjʃ.klu.zi.vi.ˈda.dɨ'],exclusividade
['ˈti.oɾ'],teor
['ku.lɛ.ˈtɐ.ni.ɐ'],coletânea
['kɐ̃.tɐ.ˈɾi.ɐ'],cantaria
['kaɫ.sɨ.tɐ.ˈɾi.ɐ'],calcetaria
['ɐɾ.mɐ.ˈɾi.ɐ'],armaria
['dɨʃ.ti.lɐ.ˈɾi.ɐ'],destilaria
['ʀɨ.fi.nɐ.ˈɾi.ɐ'],refinaria
['iʃ.tɐ.ˈtu.e.tɐ'],estatueta
['tu.ˈʎeɾ'],tolher
['i.zu.ˈlɐ̃.tɨ'],isolante
['ɐ.kɐ.bɾu.ˈɲa.du'],acabrunhado
['ɐ.ɡɾɨ.sɨ.vi.ˈda.dɨ'],agressividade
['puʃ.tu.ˈlaɾ'],postular
['ɐ.ti.ˈnẽ.tɨ'],atinente
['ku.bi.ˈsaɾ'],cobiçar
['ĩ.diʃ.pu.ˈni.vɛɫ'],indisponível
['ˈlaw.tu'],lauto
['ˈɔ.vɐ'],ova
['ˈɡaʃ.pi.ɐ'],gáspea
['bu.ˈdiʃ.tɐ'],budista
['ẽ.pu.ˈlaɾ'],empolar
['ẽ.ˈpo.lɐ'],empola
['mu.ˈkɔ.zɐ'],mucosa
['ɔ.ˈlĩ.pi.ku'],olímpico
['tɾɨ.ˈnɔ'],trenó
['ĩ.pu.tɐ.ˈsɐ̃w̃'],imputação
['sub.vɨɾ.ˈsi.vu'],subversivo
['ˈʒɐ̃.tɨ'],jante
['ɐ.ˈkɔɾ.dɨ'],acorde
['iʃ.ˈka.pɨ'],escape
['dɨʒ.ˈli.zɨ'],deslize
['ĩ.ˈplɐ̃.tɨ'],implante
['ʀɛ.ˈklɐ.mɨ'],reclame
['dɨʃ.ˈkaɾ.tɨ'],descarte
['ˈtɾɐ̃.zɨ'],transe
['i.ˈfe.bu'],efebo
['ĩ.fɛ.ˈksi.o.zu'],infeccioso
['ʀɨ.ˈkĩ.tɨ'],requinte
['ʀɨ.klu.ˈzɐ̃w̃'],reclusão
['dɨʃ.pɾẽ.ˈdi.du'],desprendido
['ĩ.fla.ˈsɐ̃w̃'],inflação
['dɨʃ.pɨɾ.ˈdi.si.u'],desperdício
['vɐ.li.ˈdaɾ'],validar
['pɨʃ.ˈpõ.tu'],pesponto
['ĩ.ku.ˈʀeɾ'],incorrer
['ʀɨ.si.ˈtaɾ'],recitar
['sɨ.ˈkɔj.ɐ'],sequoia
['bɾɐ̃.ˈdiɾ'],brandir
['tɾɐ.pɐ.ˈʎa.dɐ'],trapalhada
['u.ni.fi.kɐ.ˈsɐ̃w̃'],unificação
['ɐ.lu.si.nɐ.ˈsɐ̃w̃'],alucinação
['ĩ.tɾu.mi.ˈsɐ̃w̃'],intromissão
['ĩ.ku.bɐ.ˈsɐ̃w̃'],incubação
['ɔ.psi.u.ˈnaɫ'],opcional
['ɐ̃.ˈʒi.ɲu'],anjinho
['kuɾ.ˈdɛɫ'],cordel
['ɛ.kɔ.kaɾ.di.u.ˈɡɾɐ.mɐ'],ecocardiograma
['ɐʃ.sẽ.ˈdẽ.si.ɐ'],ascendência
['tɾɐ̃.zi.ˈʒẽ.si.ɐ'],transigência
['tɾɐ̃ʒ.mi.ˈsi.vɛɫ'],transmissível
['kaˈp.tu.ɾɐ'],captura
['pɾu.mi.ˈsoɾ'],promissor
['kõ.fuɾ.ˈta.vɛɫ'],confortável
['kɾɔ.ˈki'],croqui
['pɐ.ɾɐ.li.ˈzi.ɐ'],paralisia
['ˈfuɾ.nɐ'],furna
['ɐ.ˈlaɾ.vɨ'],alarve
['lu.ˈfa.dɐ'],lufada
['ɐ.ˈni.mi.ku'],anímico
['ʀi.bɐ̃.ˈsɐj.ɾɐ'],ribanceira
['i.ʀɨʃ.põ.ˈsa.vɛɫ'],irresponsável
['i.ʀəʃ.põ.sa.vɛɫ.ˈmẽ.tɨ'],irresponsavelmente
['ʒɨ.nɨ.ɾɐ.ˈliʃ.tɐ'],generalista
['dɨ.vɐ.si.ˈdɐ̃w̃'],devassidão
['li.bɨɾ.ti.ˈna.ʒɐ̃j̃'],libertinagem
['li.ˈmi.tɾu.fɨ'],limítrofe
['ĩ.diʃ.kɾi.mi.na.dɐ.ˈmẽ.tɨ'],indiscriminadamente
['ĩ.diʃ.kɾi.mi.ˈna.du'],indiscriminado
['pu.ˈʒɐ̃.tɨ'],pujante
['ĩ.kõ.ˈɡɾwẽ.si.ɐ'],incongruência
['ẽ.ʀɐʃ.ˈka.dɐ'],enrascada
['dɨʃ.ˈtɾo.su'],destroço
['ĩ.ʒɨ.ˈɾẽ.si.ɐ'],ingerência
['aw.tu.ˈɾi.ɐ'],autoria
['ɐ.ku.ʎi.ˈmẽ.tu'],acolhimento
['ɔb.sɨɾ.ˈvɐ̃.si.ɐ'],observância
['ʀɐ.lɐ.ˈdoɾ'],ralador
['fuɾ.ˈna.ʎɐ'],fornalha
['pu.tɾɨ.fa.ˈsɐ̃w̃'],putrefação
['ɐ.ɡu.ˈʎe.tɐ'],agulheta
['su.ˈksɐ̃w̃'],sucção
['ɐ.pu.dɾɨ.si.ˈmẽ.tu'],apodrecimento
['faɫ.ˈsjaɾ'],falsear
['ˈpiʃ.kɐ'],pisca
['ɐjʃ.pi.ɐ.ˈsɐ̃w̃'],expiação
['ɐ.pɨ.ˈsu.a.du'],apessoado
['ɡu.ˈti.ku.lɐ'],gotícula
['dɨ.zɐ.fu.ˈɾa.du'],desaforado
['ɛɾ.ˈbɛɡ'],airbag
['bɐ.ni.ˈmẽ.tu'],banimento
['ɐ.pu.ˈɾa.du'],apurado
['mɨ.ˈli.si.ɐ'],milícia
['pɐ.ti.fɐ.ˈɾi.ɐ'],patifaria
['ĩ.puʃ.ˈtu.ɾɐ'],impostura
['ˈo.dɾɨ'],odre
['ˈtĩ.pɐ.nu'],tímpano
['mẽ.di.ˈkɐ̃.tɨ'],mendicante
['kuɾ.pu.ˈlẽ.si.ɐ'],corpulência
['paj.ˈnɛɫ'],painel
['aɫ.mi.ˈɾɐ̃.tɨ'],almirante
['nu.tɾi.si.u.ˈniʃ.tɐ'],nutricionista
['ʀɛ.tɾɔ.a.ti.vi.ˈda.dɨ'],retroatividade
['ˈmu.ɛ.lɐ'],moela
['dɨʒ.ɡɾɐ.ˈsaɾ'],desgraçar
['pɨʃ.ˈkɐj.ɾu'],pesqueiro
['mɔ.ˈtɛɫ'],motel
['ˈsa.ti.ɾɐ'],sátira
['ɡɐ.ʀɐ.ˈfaɫ'],garrafal
['kɾu.sɨ.fi.kɐ.ˈsɐ̃w̃'],crucificação
['ɡu.ˈtɐj.ɾɐ'],goteira
['plu.ˈvjaɫ'],pluvial
['ɐ.dɔ.ˈta.du'],adotado
['bɐ.tɐ.ˈta.dɐ'],batatada
['ˈpɾɐ̃.ʃɐ'],prancha
['di.lɐ.ˈta.du'],dilatado
['dɨʃ.kɐ.mi.ˈzaɾ'],descamisar
['kɐ.ˈʀɐ̃.kɐ'],carranca
['bɐɾ.lɐ.ˈvẽ.tu'],barlavento
['ʀɨ.tɾɐ.tɐ.ˈsɐ̃w̃'],retratação
['sɐɾ.ˈʒe.tɐ'],sarjeta
['ẽ.kɐɾ.ˈdi.du'],encardido
['ʀɨ.ĩ.si.ˈdẽ.si.ɐ'],reincidência
['ku.ˈbiʒ.mu'],cubismo
['dɨ.bi.ˈkaɾ'],debicar
['plu.vi.u.zi.ˈda.dɨ'],pluviosidade
['flu.ˈɾɐj.u'],floreio
['vu.ˈtɐ̃.tɨ'],votante
['dɨʒ.ɡɾɨ.ˈɲa.du'],desgrenhado
['ʀu.ˈboɾ'],rubor
['lɐ̃.ˈpɐj.ʒu'],lampejo
['ĩ.tɛɾ.ˈkɐ̃.bi.u'],intercâmbio
['bõ.bɐɾ.ˈdjaɾ'],bombardear
['ʀi.ʒi.ˈdeʃ'],rigidez
['tɾu.ˈfɛw'],troféu
['ɔ.kɐ.zi.u.ˈnaɾ'],ocasionar
['fɐ.ˈɡɔ.tɨ'],fagote
['bu.ˈti.kɐ'],botica
['dɨʃ.ˈkaɾ.ɡu'],descargo
['kɐ.mu.ˈfla.ʒɐ̃j̃'],camuflagem
['kɐ.ʀɔ.ˈsɛɫ'],carrossel
['iʃ.ˈtiɡ.mɐ'],estigma
['mɐɾ.ˈke.zɐ'],marquesa
['mi.ˈnu.e.tɨ'],minuete
['ɔɾ.ˈfi.ɐ̃w̃'],orfeão
['pɐ.ˈle.tɐ'],paleta
['dɨʃ.kɐ.ˈɾa.du'],descarado
['ʀɨ.ˈfɐj.tu'],refeito
['ku.ɾu.ˈna.ɾi.u'],coronário
['iʃ.ku.ˈʀeɾ'],escorrer
['tuʃ.ˈtɐ̃w̃'],tostão
['i.nɐ.kɐ.ˈba.du'],inacabado
['i.lɨ.ɡɐ.li.ˈda.dɨ'],ilegalidade
['ˈkɐ.ɲɐ.mu'],cânhamo
['ɐɾ.kɐ.ˈbuʃ'],arcabuz
['ɐɾ.ˈɡwẽ.tɨ'],arguente
['ˈa.tu.nu'],átono
['mɐɾ.ˈti.ɾi.u'],martírio
['ẽ.fɨ.ʀu.ˈʒaɾ'],enferrujar
['bɐ.nɐ.li.ˈda.dɨ'],banalidade
['kõ.kɐ.tɨ.ˈnaɾ'],concatenar
['naɾ.si.ˈziʒ.mu'],narcisismo
['pu.ˈmaɾ'],pomar
['uɾ.ti.ˈka.ɾi.ɐ'],urticária
['ɡĩ.ˈʃaɾ'],guinchar
['i.ˈɾɔj.ku'],heroico
['ʃɐ.ˈkaɫ'],chacal
['ʃɐ.mɐ.ˈɾiʃ'],chamariz
['iʒ.maɫ.ˈtaɾ'],esmaltar
['pɾu.sɨ.ˈdẽ.si.ɐ'],procedência
['ʀɐ.ˈma.dɐ'],ramada
['ˈuj'],ui
['ɔ.di.ˈsɐj.ɐ'],odisseia
['pɾuʃ.kɾɨ.ˈveɾ'],proscrever
['ˈʒɔj.ɐ'],joia
['i.ˈlɐj.tu'],eleito
['vi.ˈbɾaɾ'],vibrar
['iʃ.pɐɾ.ˈʒiɾ'],espargir
['ɡɐ.bi.ˈne.tɨ'],gabinete
['ẽ.ʃu.vɐ.ˈʎaɾ'],enxovalhar
['kɾa.ˈʃa'],crachá
['pɨɾ.ku.si.u.ˈniʃ.tɐ'],percussionista
['ɔ.ˈbu.iʃ.tɐ'],oboísta
['bɐ.ˈtẽ.tɨ'],batente
['vi.u.li.ˈniʃ.tɐ'],violinista
['vi.u.lõ.sɨ.ˈliʃ.tɐ'],violoncelista
['kɐ.mɐ.ˈɾɐj.ɾu'],camareiro
['ʀɨ.tɾɐ.ˈtiʃ.tɐ'],retratista
['pa.ɾɐ.kɨ.ˈdiʃ.tɐ'],paraquedista
['pa.ɾɐ.kɨ.ˈdiʒ.mu'],paraquedismo
['dɨʒ.buɾ.ˈdaɾ'],desbordar
['di.si.ˈpaɾ'],dissipar
['dɨ.mu.ˈkɾa.tɐ'],democrata
['pɐ.ˈɾɔ.di.ɐ'],paródia
['i.mi.tɐ.ˈsɐ̃w̃'],imitação
['i.dɾɔ.i.ˈlɛ.tɾi.ku'],hidroelétrico
['ʒi.ˈbɔj.ɐ'],jiboia
['pɾu.vi.dẽ.ˈsjaɫ'],providencial
['kli.ˈva.ʒɐ̃j̃'],clivagem
['ɐ̃.ti.sɨ.mi.ˈtiʒ.mu'],antissemitismo
['sɨ.ˈkɛʃ.tɾu'],sequestro
['ku.ni.ˈvẽ.si.ɐ'],conivência
['lɐ̃.ˈbɾe.tɐ'],lambreta
['dɨ.fɨ.ɾi.ˈmẽ.tu'],deferimento
['pɾɨ.ˈdjaɫ'],predial
['si.ˈaɾ'],cear
['pɾɨ.du.mi.ˈnɐ̃.tɨ'],predominante
['ɐ.ˈseɾ.tu'],acerto
['ĩ.dɨ.fɨ.ˈɾiɾ'],indeferir
['pɨɾ.vɨɾ.si.ˈda.dɨ'],perversidade
['ʀi.ˈvaɫ'],rival
['ɔɾ.ˈsaɾ'],orçar
['kɐ.ˈʀe.tɐ'],carreta
['mɐ.tɐ.ˈɡaɫ'],matagal
['ˈlaʃ.ti.mɐ'],lástima
['ˈla.tɛks'],látex
['kõ.vɛ.ksi.ˈda.dɨ'],convexidade
['kõ.su.ˈma.du'],consumado
['dɨ.kɾɨʃ.ˈseɾ'],decrescer
['ĩ.dɨ.ku.ˈɾo.zu'],indecoroso
['dɨ.ku.ˈɾo.zu'],decoroso
['bi.kɐ.mɨ.ˈɾaɫ'],bicameral
['ku.mi.zɨ.ɾɐ.ˈsɐ̃w̃'],comiseração
['ˈʀĩ.ɡɨ'],ringue
['ɐjʃ.kuɾ.ˈsɐ̃w̃'],excursão
['kɐ.ˈti.tɐ'],catita
['bɨ.li.ʒɨ.ˈɾɐ̃.tɨ'],beligerante
['ɡɾɐ.dɐ.ˈsɐ̃w̃'],gradação
['ʀɨ.vɨ.ˈli.ɐ'],revelia
['ẽ.dew.ˈzaɾ'],endeusar
['tẽ.pɨ.ˈɾɐ̃.sɐ'],temperança
['faɫ.ˈto.zu'],faltoso
['ẽ.vɨ.ɾɨ.ˈdaɾ'],enveredar
['sɨ.mɨʃ.ˈtɾaɫ'],semestral
['vɨɾ.sɐ.ti.li.ˈda.dɨ'],versatilidade
['mu.ˈdaɫ'],modal
['fɾɐ̃.ˈzi.nu'],franzino
['ĩ.fɾa.ˈsɐ̃w̃'],infração
['pɾɨ.vi.ˈzi.vɛɫ'],previsível
['dɨ.lɨ.ɡɐ.ˈsɐ̃w̃'],delegação
['kuɾ.ˈne.tɐ'],corneta
['ˈa.vu'],avo
['ɔ.ˈbu.ɛ'],oboé
['ɐ.ɛ.ˈɾɔ.bi.kɐ'],aeróbica
['ɐ.sɛ.ˈksu.a.du'],assexuado
['u.ni.lɐ.tɨ.ˈɾaɫ'],unilateral
['kɐ.pɨ.ˈlɐ̃w̃'],capelão
['i.ni.kʷi.ˈda.dɨ'],iniquidade
['plɐ.ni.fi.kɐ.ˈsɐ̃w̃'],planificação
['pɨ.dɐ.ˈlaɾ'],pedalar
['ˈbi.o.mɐ'],bioma
['iʒ.ˈɡɐj.ʎɐ'],esguelha
['ʀɨ.kɾu.dɨʃ.ˈsẽ.si.ɐ'],recrudescência
['sɨ.dẽ.ˈta.ɾi.u'],sedentário
['dɨ.ˈsẽ.si.ɐ'],decência
['ɡɾɨ.ˈɡa.ɾi.u'],gregário
['ʃɐ.si.ˈnaɾ'],chacinar
['kõ.tẽ.ˈsi.o.zu'],contencioso
['saɫ.vɐ.ɡwɐɾ.ˈdaɾ'],salvaguardar
['saɫ.vɐ.ˈɡu.aɾ.dɐ'],salvaguarda
['mõ.tɐ.ˈɲiʒ.mu'],montanhismo
['i.vi.ˈksɐ̃w̃'],evicção
['ĩ.dɨʃ.ˈtĩ.tu'],indistinto
['pɐ.ɾɐ.ˈli.ti.ku'],paralítico
['iʃ.kɐ.ɾɐ.ˈmu.sɐ'],escaramuça
['ʀɐj.tɨ.ɾɐ.ˈsɐ̃w̃'],reiteração
['noj.ˈta.dɐ'],noitada
['iɾ.mɐ̃.ˈda.dɨ'],irmandade
['bu.li.ˈso.zu'],buliçoso
['ĩ.pu.si.bi.li.ˈtaɾ'],impossibilitar
['ẽ.ʀɨ.ʒɨ.ˈlaɾ'],enregelar
['ĩ.pɾɨ.si.ˈzɐ̃w̃'],imprecisão
['pɾɨ.vɨ.ˈni.du'],prevenido
['e.du.ˈniʃ.tɐ'],hedonista
['paw.lɐ.ti.nɐ.ˈmẽ.tɨ'],paulatinamente
['dɨ.zɐ.ˈɡɾa.vu'],desagravo
['si.lẽ.ˈsjaɾ'],silenciar
['ʀɨ.tɾɐ.ˈiɾ'],retrair
['ẽ.ku.ˈʎeɾ'],encolher
['ˈsɐj.fɐ'],ceifa
['e.ˈʀa.ti.ku'],errático
['kəsˈtoɾ'],castor
['kʷɐ.bi.tɐ.ˈsɐ̃w̃'],coabitação
['ˈkawʃ.ti.ku'],cáustico
['iʃ.tu.pɨ.ˈfak.tu'],estupefacto
['mu.ˈtɾiʃ'],motriz
['kɐ.ˈɾiʃ'],cariz
['siɾ.kũ.si.ˈzɐ̃w̃'],circuncisão
['dɨ.ˈzu.zu'],desuso
['ɐ̃.dɾɔ.ʒi.ˈni.ɐ'],androginia
['kõ.bɐ.ˈliɾ'],combalir
['sa.ˈdiʒ.mu'],sadismo
['ẽ.ʃu.ˈva.ʎu'],enxovalho
['fɨʃ.ˈtɐj.ʒu'],festejo
['fɐ.ˈsi.nu.ɾɐ'],facínora
['pɾɨ.põ.dɨ.ˈɾaɾ'],preponderar
['ʃɐɾ.ˈnɛ.kɐ'],charneca
['iʃ.ˈtɾa.du'],estrado
['kɐ̃.bɐ.ˈʎɔ.tɐ'],cambalhota
['ˈɡĩ.ʃu'],guincho
['li.dɨ.ˈɾaɾ'],liderar
['i.zu.ˈmaɾ'],exumar
['dɨ.zẽ.tɨ.ˈʀaɾ'],desenterrar
['vi.ɐ̃.ˈdɐ̃.tɨ'],viandante
['ĩ.vɐ.li.ˈdeʃ'],invalidez
['lɐ.ˈnu.ʒɐ̃j̃'],lanugem
['ʀɨ.fɨ.ˈɾẽ.du'],referendo
['fɾuʃ.ˈtɾa.du'],frustrado
['dɨ.zɐ.ʀu.ˈma.du'],desarrumado
['sɐ.ˈli.nɐ'],salina
['aɫ.fɐ.bɨ.ti.zɐ.ˈsɐ̃w̃'],alfabetização
['ʃɐ̃.sɨ.ˈlɛɾ'],chanceler
['ĩ.duɫ.ˈʒẽ.tɨ'],indulgente
['fu.nu.ˈlɔ.ʒi.ku'],fonológico
['ẽ.bɨ.vɨ.ˈseɾ'],embevecer
['ʒɨ.ɾĩ.ˈɡõ.sɐ'],geringonça
['ʀɨ.pɾɨ.ˈzaɾ'],represar
['di.vɨɾ.si.ˈda.dɨ'],diversidade
['ẽ.sɐ̃.ɡwẽ.ˈtaɾ'],ensanguentar
['mu.tɐ.ˈsɐ̃w̃'],mutação
['pɾɨ.pu.ˈtẽ.tɨ'],prepotente
['ɐ.ˈvuɫ.su'],avulso
['sĩ.tu.ˈɾɐ̃w̃'],cinturão
['ɐɾ.ˈdẽ.si.ɐ'],ardência
['bu.ʒi.ˈɡɐ̃.ɡɐ'],bugiganga
['ˈlaj.ɐ'],laia
['ˈɡɛɫ.ʀɐ'],guelra
['vẽ.ˈtɔ.zɐ'],ventosa
['ʀɐ.ˈsjaɫ'],racial
['ʒɨ.mi.nɐ.ˈsɐ̃w̃'],geminação
['ʃi.ˈba.tɐ'],chibata
['iʒ.ɡaɫ.ˈɡa.du'],esgalgado
['kɐ.tu.ˈʀaɾ'],caturrar
['kɐ.vɐ.ˈkɐj.ɾɐ'],cavaqueira
['muɾ.ˈti.su'],mortiço
['iʃ.paj.ɾɨ.ˈseɾ'],espairecer
['sɨ.ˈta.si.u'],cetáceo
['bu.ˈɡa.ʎu'],bugalho
['ẽ.ˈtɔɾ.sɨ'],entorse
['dɨʒ.lu.kɐ.ˈsɐ̃w̃<text'],deslocação
['baj.ˈʃi.u<text'],baixio
['ĩ.ˈɡɾa.tu'],ingrato
['ɡɐ.ˈʎe.tɐ'],galheta
['pɐ.ˈvi.u'],pavio
['fɨ.ˈdɐj.ʎu'],fedelho
['pu.ɛ.ˈɾiɫ'],pueril
['ĩ.vẽ.ˈta.ɾi.u'],inventário
['maɫ.ˈdo.zu'],maldoso
['su.mɐ.ˈɾẽ.tu'],sumarento
['ˈtɾɐ̃.kɐ'],tranca
['ˈbu.ʃu'],buxo
['sɐɾ.ˈɡa.su'],sargaço
['iʃ.ˈteɾ.ku'],esterco
['iʃ.tɾɨ.ˈmaɾ'],estremar
['ʀɨ.iʃ.kɾɨ.ˈveɾ'],reescrever
['ʃu.ˈʃaɾ'],chuchar
['ku.mu.ni.ˈta.ɾi.u'],comunitário
['u.ˈʀaɾ'],urrar
['ˈu.ʀu'],urro
['ʀu.ˈʒiɾ'],rugir
['kɐ.ˈɾo.lu'],carolo
['ɡɾu.ˈɲiɾ'],grunhir
['taj.ˈpaɫ'],taipal
['mɨ.di.tɐ.ˈsɐ̃w̃'],meditação
['sẽ.ˈtɾaɾ'],centrar
['fu.ˈkaɾ'],focar
['ni.ti.ˈdeʃ'],nitidez
['mɨ.dɾu.ˈɲɐj.ɾu'],medronheiro
['mɨ.ti.u.ɾu.ˈlɔ.ʒi.ku'],meteorológico
['ɐ.ˈkʷo.zu'],aquoso
['su.pɾɐ.mẽ.si.u.ˈna.du'],supramencionado
['ˈmɛɫ.ɡɐ'],melga
['mɨ.ˈle.nɐ'],melena
['bɐ.ˈfi.u'],bafio
['saɫ.ˈmow.ɾɐ'],salmoura
['sɐ.tu.ˈɾa.du'],saturado
['ʀuʒ.ˈnaɾ'],rosnar
['pi.ˈʎaɾ'],pilhar
['ˈi.du.lu'],ídolo
['sɐ.tu.ˈɾaɾ'],saturar
['kõ.tẽ.ˈtoɾ'],contentor
['buʃ.ˈtɛ.lɐ'],bostela
['kɐ.bɨ.ˈlɐj.ɾɐ'],cabeleira
['tɐ.pɨ.sɐ.ˈɾi.ɐ'],tapeçaria
['ˈsa.kɾu'],sacro
['ˈfiʃ.ɡɐ'],fisga
['fiʒ.ˈɡaɾ'],fisgar
['ɐɾ.ˈpɐ̃w̃'],arpão
['vɛ.ɾi.ɐ.ˈsɐ̃w̃'],vereação
['kõ.sɨ.ˈʎi.u'],concelhio
['di.ɐ.lu.ˈɡaɾ'],dialogar
['kõ.sɨɾ.ˈnẽ.tɨ'],concernente
['iʒ.ˈbɛɫ.tu'],esbelto
['lɐ.mɐ.ˈsẽ.tu'],lamacento
['lɐ.mɐ.ˈsaɫ'],lamaçal
['ˈpo.sɐ'],poça
['ˈfũ.duʃ'],fundos
['sɐ.li.ni.ˈda.dɨ'],salinidade
['lɐ.ˈɾa.ʃɐ'],laracha
['ˈʒa.ʀu'],jarro
['kɐ̃.ˈbaɾ'],cambar
['ɐ.pli.ˈka.vɛɫ'],aplicável
['ʒwɐ.ˈni.ɲɐ'],joaninha
['pɨ.ˈli.kɐ'],pelica
['dɨʃ.ˈfɐj.tɐ'],desfeita
['ẽ.bɐj.ˈsaɾ'],embeiçar
['ɔɾ.vɐ.ˈʎaɾ'],orvalhar
['ʃu.viʃ.ˈkaɾ'],chuviscar
['ĩ.ku.ˈbaɾ'],incubar
['ew.ʒɨ.ˈni.ɐ'],eugenia
['kɾi.ˈkɾi'],cricri
['tĩ.ˈtĩ'],tintim
['pɾɨʃ.sĩ.ˈdiɾ'],prescindir
['iʃ.ˈta.fɐ'],estafa
['bɾi.ˈtaɾ'],britar
['ˈfaɾ.mɐ.ku'],fármaco
['tɨ.ɾɐ.ˈpew.ti.kɐ'],terapêutica
['sɐ.ˈkɾi.lɨ.ɡu'],sacrílego
['iʃ.ku.ˈza.du'],escusado
['i.ni.ˈbiɾ'],inibir
['e.fu.ˈzɐ̃w̃'],efusão
['ɡɾɐ.sɨ.ˈʒaɾ'],gracejar
['ɔ.ˈbli.kʷɐ'],oblíqua
['iʃ.pɛ.ˈkaɾ'],especar
['ẽ.sɨ.ˈtaɾ'],encetar
