spelling,word
['ɐ.dɾa.ʒuʃ'],andrajos
['ĩʃ.tɐ.lɐ.sɐw'],instalação
['i.du.kɐ.si.u.nal'],educacional
['ʀɨ.kɾi.ɐ.ti.vu'],recreativo
['maɾ.ksiʃ.tɐ'],marxista
['mi.kɾɔ.i.kɔ.nu.mi.ɐ'],microeconomia
['ɐ.fu.ɾɐ'],ânfora
['su.bli.ɲaɾ'],sublinhar
['i.ʒi.ɛ.niʃ.tɐ'],higienista
['pɐ.ɾɔ.ki.ɐ'],paróquia
['ɐ.te.ʀu'],aterro
['dɨ.pu.zi.sɐw'],deposição
['ẽ.tu.ʎaɾ'],entulhar
['ẽ.tu.ʎu'],entulho
['pɨ.dɾɨ.gu.ʎu'],pedregulho
['ɐ.sẽ.twɐ.sɐw'],acentuação
['ʀu.za.du'],rosado
['tɾa.vu'],travo
['bi.kaɾ'],bicar
['dɨ.zɐʃ.tɾo.zu'],desastroso
['ʀɨ.tɾi.bu.iɾ'],retribuir
['nɐ.ftɐ.li.nɐ'],naftalina
['mẽ.sal'],mensal
['gaj.ɔ.lɐ'],gaiola
['nɐ.vɨ.ga.vɛl'],navegável
['dɨ.ʀɐ.paɾ'],derrapar
['ĩ.pu.nẽ.tɨ'],imponente
['gɾɐ.di.o.zu'],grandioso
['su.pɨɾ.ʃti.si.o.zu'],supersticioso
['ʀɔ.kɔ.kɔ'],rococó
['vɐ.dɐ.lu'],vândalo
['vi.zɐj.ɾɐ'],viseira
['mɐ.tu.taɾ'],matutar
['ku.mũ.gaɾ'],comungar
['ka.lu'],calo
['ku.tɐj.ʒu'],cotejo
['mɨ.ti.ɔ.ɾu'],meteoro
['mɨ.ti.u.ɾi.tu'],meteorito
['ẽ.fja.dɐ'],enfiada
['ʀɨ.ga.lu'],regalo
['bu.ʀi.fu'],borrifo
['ɐɾ.kɐj.ʒu'],arquejo
['pɔ.li.fu.ni.ɐ'],polifonia
['ɐ.gɐ.za.ʎu'],agasalho
['ka.vu'],cavo
['iʃ.tow.ɾu'],estouro
['tõ.bu'],tombo
['uj.vu'],uivo
['ʃu.tu'],chuto
['ɐ.ɾɐj.ʒu'],arejo
['fo.ʀu'],forro
['ɐ.ʀu.mu'],arrumo
['mɐ.du'],mando
['pu.ʃu'],puxo
['i.zɐ.gɨ'],exangue
['ʃɨ.ɾeʃ'],xerez
['ʃi.bu'],chibo
['blɐʃ.fe.mu'],blasfemo
['ɐ.pa.ɾu'],aparo
['ʀɨ.ti.ɾu'],retiro
['to.mu'],tomo
['kɐ.biʒ.baj.ʃu'],cabisbaixo
['ɐ.kɾɨʃ.sẽ.tu'],acrescento
['ẽ.vi.u'],envio
['iʃ.pi.ʀu'],espirro
['fal.tu'],falto
['ɐ.sal.tu'],assalto
['vu.ti.vu'],votivo
['ĩ.sẽ.ti.vu'],incentivo
['ɐ.pɾu.mu'],aprumo
['dɾe.nu'],dreno
['ɐ.lɛ.gɾo'],alegro
['se.ʀu'],cerro
['ɐ.ʀɨ.me.du'],arremedo
['ĩ.tẽ.si.u.nal'],intencional
['ɐ.tɾa.zu'],atraso
['ɐ.li.ɲa.vu'],alinhavo
['ko.bɾu'],cobro
['ɐ.su.bi.u'],assobio
['ɐ.tĩ.ʒi.vɛl'],atingível
['fo.ʎu'],folho
['dɨʒ.mɐ.ʃu'],desmancho
['dɨ.zɐ.ti.nu'],desatino
['bu.ʒi.u'],bugio
['pɨʃ.tɐ.nɐj.ʒu'],pestanejo
['tɐ.pu'],tampo
['flɐ.ʒe.lu'],flagelo
['kuɾ.ne.tu'],corneto
['i.lẽ.ku'],elenco
['dow.tu.ɾɐ.du'],doutorando
['kõ.si.dɨ.ɾɐ.du'],considerando
['kõ.fɾa.dɨ'],confrade
['ɐɾ.pɐj.ʒu'],arpejo
['ɐ.kli.mɐ.tɐ.sɐw'],aclimatação
['fol.gaɾ'],folgar
['sub.sɨ.kʷẽ.tɨ'],subsequente
['vi.ɾi.ʎɐ'],virilha
['vɨʃ.pɨɾ.ti.nu'],vespertino
['fjaʃ.ku'],fiasco
['ʒɨɾ.mi.naɾ'],germinar
['ew.nu.ku'],eunuco
['fuɾ.mi.da.vɛl'],formidável
['kɐ.til'],cantil
['ĩ.kul.tu'],inculto
['i.nɨ.bɾi.ɐ.tɨ'],inebriante
['sĩ.tɨ.ti.zaɾ'],sintetizar
['ta.tu'],tatu
['muʃ.ku.lɐ.sɐw'],musculação
['ʀɐj.tu.ɾi.ɐ'],reitoria
['i.lu.zi.u.niʃ.tɐ'],ilusionista
['vi.dɾa.sɐ'],vidraça
['lɨ.ʒiʃ.tɐ'],legista
['ʀɨʃ.taw.ɾɐ.doɾ'],restaurador
['pɾu.lɨ.tɐ.ɾja.du'],proletariado
['ku.lɛ.ʒi.u'],colégio
['lɐ.pɐ.ɾi.nɐ'],lamparina
['ĩ.tɾu.du.sɐw'],introdução
['ɐ.tɨ.ʀɐ.doɾ'],aterrador
['ɐ.tɨ.ʀu.ɾi.zɐ.doɾ'],aterrorizador
['ɐ.ti.ɾɐ.doɾ'],atirador
['ɐ.tu.lɐj.ɾu'],atoleiro
['ɐ.tu.mi.zɐ.sɐw'],atomização
['ɐ.tu.mi.zaɾ'],atomizar
['ɐ.tɾɐ.kɐ.sɐw'],atracação
['ɐ.tɾɐ.pɐ.ʎɐ.sɐw'],atrapalhação
['ɐ.tɾɐj.tu'],atreito
['ɐ.tɾɨ.la.du'],atrelado
['dɨ.fɨ.ɾi.du'],deferido
['dɨ.zɐ.pɐ.ɾaɾ'],desamparar
['kɐʃ.tɾa.du'],castrado
['pɨɾ.mɐ.nẽ.tɨ.mẽ.tɨ'],permanentemente
['pɨ.ɾi.ta.ʒɐj'],peritagem
['ʀɐ.di.ka.du'],radicado
['ʀu.dou.ouʀu.do'],rodou
['sɔ.tɐ.vẽ.tu'],sotavento
['di.zaj.nɐɾ'],designer
['bu.kal'],bocal
['pɐjʃ'],pães
['gɾe.lu'],grelo
['bɛ.lɐ.do.nɐ'],beladona
['gol.faɾ'],golfar
['ɐ.dɨ.ɾẽ.si.ɐ'],aderência
['li.ʃɐj.ɾɐ'],lixeira
['nɨ.nu.faɾ'],nenúfar
['uɾ.zɨ'],urze
['tɾɐʒ.lɐ.daɾ'],transladar
['ɔɾ.sɐ.mẽ.taɾ'],orçamentar
['fuɾ.nɨ.si.mẽ.tu'],fornecimento
['nu.tɾjẽ.tɨ'],nutriente
['mɛ.tɾi.kɐ'],métrica
['ʀɨ.vɔl.vɛɾ'],revólver
['bɛ.ʀu'],berro
['ɐjʃ.klu.zi.vi.da.dɨ'],exclusividade
['ti.oɾ'],teor
['ku.lɛ.tɐ.ni.ɐ'],coletânea
['kɐ.tɐ.ɾi.ɐ'],cantaria
['kal.sɨ.tɐ.ɾi.ɐ'],calcetaria
['ɐɾ.mɐ.ɾi.ɐ'],armaria
['dɨʃ.ti.lɐ.ɾi.ɐ'],destilaria
['ʀɨ.fi.nɐ.ɾi.ɐ'],refinaria
['iʃ.tɐ.tu.e.tɐ'],estatueta
['tu.ʎeɾ'],tolher
['i.zu.lɐ.tɨ'],isolante
['ɐ.kɐ.bɾu.ɲa.du'],acabrunhado
['ɐ.gɾɨ.sɨ.vi.da.dɨ'],agressividade
['puʃ.tu.laɾ'],postular
['ɐ.ti.nẽ.tɨ'],atinente
['ku.bi.saɾ'],cobiçar
['ĩ.diʃ.pu.ni.vɛl'],indisponível
['law.tu'],lauto
['ɔ.vɐ'],ova
['gaʃ.pi.ɐ'],gáspea
['bu.diʃ.tɐ'],budista
['ẽ.pu.laɾ'],empolar
['ẽ.po.lɐ'],empola
['mu.kɔ.zɐ'],mucosa
['ɔ.lĩ.pi.ku'],olímpico
['tɾɨ.nɔ'],trenó
['ĩ.pu.tɐ.sɐw'],imputação
['sub.vɨɾ.si.vu'],subversivo
['ʒɐ.tɨ'],jante
['ɐ.kɔɾ.dɨ'],acorde
['iʃ.ka.pɨ'],escape
['dɨʒ.li.zɨ'],deslize
['ĩ.plɐ.tɨ'],implante
['ʀɛ.klɐ.mɨ'],reclame
['dɨʃ.kaɾ.tɨ'],descarte
['tɾɐ.zɨ'],transe
['i.fe.bu'],efebo
['ĩ.fɛ.ksi.o.zu'],infeccioso
['ʀɨ.kĩ.tɨ'],requinte
['ʀɨ.klu.zɐw'],reclusão
['dɨʃ.pɾẽ.di.du'],desprendido
['ĩ.fla.sɐw'],inflação
['dɨʃ.pɨɾ.di.si.u'],desperdício
['vɐ.li.daɾ'],validar
['pɨʃ.põ.tu'],pesponto
['ĩ.ku.ʀeɾ'],incorrer
['ʀɨ.si.taɾ'],recitar
['sɨ.kɔj.ɐ'],sequoia
['bɾɐ.diɾ'],brandir
['tɾɐ.pɐ.ʎa.dɐ'],trapalhada
['u.ni.fi.kɐ.sɐw'],unificação
['ɐ.lu.si.nɐ.sɐw'],alucinação
['ĩ.tɾu.mi.sɐw'],intromissão
['ĩ.ku.bɐ.sɐw'],incubação
['ɔ.psi.u.nal'],opcional
['ɐ.ʒi.ɲu'],anjinho
['kuɾ.dɛl'],cordel
['ɛ.kɔ.kaɾ.di.u.gɾɐ.mɐ'],ecocardiograma
['ɐʃ.sẽ.dẽ.si.ɐ'],ascendência
['tɾɐ.zi.ʒẽ.si.ɐ'],transigência
['tɾɐʒ.mi.si.vɛl'],transmissível
['kap.tu.ɾɐ'],captura
['pɾu.mi.soɾ'],promissor
['kõ.fuɾ.ta.vɛl'],confortável
['kɾɔ.ki'],croqui
['pɐ.ɾɐ.li.zi.ɐ'],paralisia
['fuɾ.nɐ'],furna
['ɐ.laɾ.vɨ'],alarve
['lu.fa.dɐ'],lufada
['ɐ.ni.mi.ku'],anímico
['ʀi.bɐ.sɐj.ɾɐ'],ribanceira
['i.ʀɨʃ.põ.sa.vɛl'],irresponsável
['i.ʀɨʃ.põ.sa.vɛl.mẽ.tɨ'],irresponsavelmente
['ʒɨ.nɨ.ɾɐ.liʃ.tɐ'],generalista
['dɨ.vɐ.si.dɐw'],devassidão
['li.bɨɾ.ti.na.ʒɐj'],libertinagem
['li.mi.tɾu.fɨ'],limítrofe
['ĩ.diʃ.kɾi.mi.na.dɐ.mẽ.tɨ'],indiscriminadamente
['ĩ.diʃ.kɾi.mi.na.du'],indiscriminado
['pu.ʒɐ.tɨ'],pujante
['ĩ.kõ.gɾwẽ.si.ɐ'],incongruência
['ẽ.ʀɐʃ.ka.dɐ'],enrascada
['dɨʃ.tɾo.su'],destroço
['ĩ.ʒɨ.ɾẽ.si.ɐ'],ingerência
['aw.tu.ɾi.ɐ'],autoria
['ɐ.ku.ʎi.mẽ.tu'],acolhimento
['ɔb.sɨɾ.vɐ.si.ɐ'],observância
['ʀɐ.lɐ.doɾ'],ralador
['fuɾ.na.ʎɐ'],fornalha
['pu.tɾɨ.fa.sɐw'],putrefação
['ɐ.gu.ʎe.tɐ'],agulheta
['su.ksɐw'],sucção
['ɐ.pu.dɾɨ.si.mẽ.tu'],apodrecimento
['fal.sjaɾ'],falsear
['piʃ.kɐ'],pisca
['ɐjʃ.pi.ɐ.sɐw'],expiação
['ɐ.pɨ.su.a.du'],apessoado
['gu.ti.ku.lɐ'],gotícula
['dɨ.zɐ.fu.ɾa.du'],desaforado
['ɛɾ.bɛg'],airbag
['bɐ.ni.mẽ.tu'],banimento
['ɐ.pu.ɾa.du'],apurado
['mɨ.li.si.ɐ'],milícia
['pɐ.ti.fɐ.ɾi.ɐ'],patifaria
['ĩ.puʃ.tu.ɾɐ'],impostura
['o.dɾɨ'],odre
['tĩ.pɐ.nu'],tímpano
['mẽ.di.kɐ.tɨ'],mendicante
['kuɾ.pu.lẽ.si.ɐ'],corpulência
['paj.nɛl'],painel
['al.mi.ɾɐ.tɨ'],almirante
['nu.tɾi.si.u.niʃ.tɐ'],nutricionista
['ʀɛ.tɾɔ.a.ti.vi.da.dɨ'],retroatividade
['mu.ɛ.lɐ'],moela
['dɨʒ.gɾɐ.saɾ'],desgraçar
['pɨʃ.kɐj.ɾu'],pesqueiro
['mɔ.tɛl'],motel
['sa.ti.ɾɐ'],sátira
['gɐ.ʀɐ.fal'],garrafal
['kɾu.sɨ.fi.kɐ.sɐw'],crucificação
['gu.tɐj.ɾɐ'],goteira
['plu.vjal'],pluvial
['ɐ.dɔ.ta.du'],adotado
['bɐ.tɐ.ta.dɐ'],batatada
['pɾɐ.ʃɐ'],prancha
['di.lɐ.ta.du'],dilatado
['dɨʃ.kɐ.mi.zaɾ'],descamisar
['kɐ.ʀɐ.kɐ'],carranca
['bɐɾ.lɐ.vẽ.tu'],barlavento
['ʀɨ.tɾɐ.tɐ.sɐw'],retratação
['sɐɾ.ʒe.tɐ'],sarjeta
['ẽ.kɐɾ.di.du'],encardido
['ʀɨ.ĩ.si.dẽ.si.ɐ'],reincidência
['ku.biʒ.mu'],cubismo
['dɨ.bi.kaɾ'],debicar
['plu.vi.u.zi.da.dɨ'],pluviosidade
['flu.ɾɐj.u'],floreio
['vu.tɐ.tɨ'],votante
['dɨʒ.gɾɨ.ɲa.du'],desgrenhado
['ʀu.boɾ'],rubor
['lɐ.pɐj.ʒu'],lampejo
['ĩ.tɛɾ.kɐ.bi.u'],intercâmbio
['bõ.bɐɾ.djaɾ'],bombardear
['ʀi.ʒi.deʃ'],rigidez
['tɾu.fɛw'],troféu
['ɔ.kɐ.zi.u.naɾ'],ocasionar
['fɐ.gɔ.tɨ'],fagote
['bu.ti.kɐ'],botica
['dɨʃ.kaɾ.gu'],descargo
['kɐ.mu.fla.ʒɐj'],camuflagem
['kɐ.ʀɔ.sɛl'],carrossel
['iʃ.tig.mɐ'],estigma
['mɐɾ.ke.zɐ'],marquesa
['mi.nu.e.tɨ'],minuete
['ɔɾ.fi.ɐw'],orfeão
['pɐ.le.tɐ'],paleta
['dɨʃ.kɐ.ɾa.du'],descarado
['ʀɨ.fɐj.tu'],refeito
['ku.ɾu.na.ɾi.u'],coronário
['iʃ.ku.ʀeɾ'],escorrer
['tuʃ.tɐw'],tostão
['i.nɐ.kɐ.ba.du'],inacabado
['i.lɨ.gɐ.li.da.dɨ'],ilegalidade
['kɐ.ɲɐ.mu'],cânhamo
['ɐɾ.kɐ.buʃ'],arcabuz
['ɐɾ.gwẽ.tɨ'],arguente
['a.tu.nu'],átono
['mɐɾ.ti.ɾi.u'],martírio
['ẽ.fɨ.ʀu.ʒaɾ'],enferrujar
['bɐ.nɐ.li.da.dɨ'],banalidade
['kõ.kɐ.tɨ.naɾ'],concatenar
['naɾ.si.ziʒ.mu'],narcisismo
['pu.maɾ'],pomar
['uɾ.ti.ka.ɾi.ɐ'],urticária
['gĩ.ʃaɾ'],guinchar
['i.ɾɔj.ku'],heroico
['ʃɐ.kal'],chacal
['ʃɐ.mɐ.ɾiʃ'],chamariz
['iʒ.mal.taɾ'],esmaltar
['pɾu.sɨ.dẽ.si.ɐ'],procedência
['ʀɐ.ma.dɐ'],ramada
['uj'],ui
['ɔ.di.sɐj.ɐ'],odisseia
['pɾuʃ.kɾɨ.veɾ'],proscrever
['ʒɔj.ɐ'],joia
['i.lɐj.tu'],eleito
['vi.bɾaɾ'],vibrar
['iʃ.pɐɾ.ʒiɾ'],espargir
['gɐ.bi.ne.tɨ'],gabinete
['ẽ.ʃu.vɐ.ʎaɾ'],enxovalhar
['kɾa.ʃa'],crachá
['pɨɾ.ku.si.u.niʃ.tɐ'],percussionista
['ɔ.bu.iʃ.tɐ'],oboísta
['bɐ.tẽ.tɨ'],batente
['vi.u.li.niʃ.tɐ'],violinista
['vi.u.lõ.sɨ.liʃ.tɐ'],violoncelista
['kɐ.mɐ.ɾɐj.ɾu'],camareiro
['ʀɨ.tɾɐ.tiʃ.tɐ'],retratista
['pa.ɾɐ.kɨ.diʃ.tɐ'],paraquedista
['pa.ɾɐ.kɨ.diʒ.mu'],paraquedismo
['dɨʒ.buɾ.daɾ'],desbordar
['di.si.paɾ'],dissipar
['dɨ.mu.kɾa.tɐ'],democrata
['pɐ.ɾɔ.di.ɐ'],paródia
['i.mi.tɐ.sɐw'],imitação
['i.dɾɔ.i.lɛ.tɾi.ku'],hidroelétrico
['ʒi.bɔj.ɐ'],jiboia
['pɾu.vi.dẽ.sjal'],providencial
['kli.va.ʒɐj'],clivagem
['ɐ.ti.sɨ.mi.tiʒ.mu'],antissemitismo
['sɨ.kɛʃ.tɾu'],sequestro
['ku.ni.vẽ.si.ɐ'],conivência
['lɐ.bɾe.tɐ'],lambreta
['dɨ.fɨ.ɾi.mẽ.tu'],deferimento
['pɾɨ.djal'],predial
['si.aɾ'],cear
['pɾɨ.du.mi.nɐ.tɨ'],predominante
['ɐ.seɾ.tu'],acerto
['ĩ.dɨ.fɨ.ɾiɾ'],indeferir
['pɨɾ.vɨɾ.si.da.dɨ'],perversidade
['ʀi.val'],rival
['ɔɾ.saɾ'],orçar
['kɐ.ʀe.tɐ'],carreta
['mɐ.tɐ.gal'],matagal
['laʃ.ti.mɐ'],lástima
['la.tɛks'],látex
['kõ.vɛ.ksi.da.dɨ'],convexidade
['kõ.su.ma.du'],consumado
['dɨ.kɾɨʃ.seɾ'],decrescer
['ĩ.dɨ.ku.ɾo.zu'],indecoroso
['dɨ.ku.ɾo.zu'],decoroso
['bi.kɐ.mɨ.ɾal'],bicameral
['ku.mi.zɨ.ɾɐ.sɐw'],comiseração
['ʀĩ.gɨ'],ringue
['ɐjʃ.kuɾ.sɐw'],excursão
['kɐ.ti.tɐ'],catita
['bɨ.li.ʒɨ.ɾɐ.tɨ'],beligerante
['gɾɐ.dɐ.sɐw'],gradação
['ʀɨ.vɨ.li.ɐ'],revelia
['ẽ.dew.zaɾ'],endeusar
['tẽ.pɨ.ɾɐ.sɐ'],temperança
['fal.to.zu'],faltoso
['ẽ.vɨ.ɾɨ.daɾ'],enveredar
['sɨ.mɨʃ.tɾal'],semestral
['vɨɾ.sɐ.ti.li.da.dɨ'],versatilidade
['mu.dal'],modal
['fɾɐ.zi.nu'],franzino
['ĩ.fɾa.sɐw'],infração
['pɾɨ.vi.zi.vɛl'],previsível
['dɨ.lɨ.gɐ.sɐw'],delegação
['kuɾ.ne.tɐ'],corneta
['a.vu'],avo
['ɔ.bu.ɛ'],oboé
['ɐ.ɛ.ɾɔ.bi.kɐ'],aeróbica
['ɐ.sɛ.ksu.a.du'],assexuado
['u.ni.lɐ.tɨ.ɾal'],unilateral
['kɐ.pɨ.lɐw'],capelão
['i.ni.kʷi.da.dɨ'],iniquidade
['plɐ.ni.fi.kɐ.sɐw'],planificação
['pɨ.dɐ.laɾ'],pedalar
['bi.o.mɐ'],bioma
['iʒ.gɐj.ʎɐ'],esguelha
['ʀɨ.kɾu.dɨʃ.sẽ.si.ɐ'],recrudescência
['sɨ.dẽ.ta.ɾi.u'],sedentário
['dɨ.sẽ.si.ɐ'],decência
['gɾɨ.ga.ɾi.u'],gregário
['ʃɐ.si.naɾ'],chacinar
['kõ.tẽ.si.o.zu'],contencioso
['sal.vɐ.gwɐɾ.daɾ'],salvaguardar
['sal.vɐ.gu.aɾ.dɐ'],salvaguarda
['mõ.tɐ.ɲiʒ.mu'],montanhismo
['i.vi.ksɐw'],evicção
['ĩ.dɨʃ.tĩ.tu'],indistinto
['pɐ.ɾɐ.li.ti.ku'],paralítico
['iʃ.kɐ.ɾɐ.mu.sɐ'],escaramuça
['ʀɐj.tɨ.ɾɐ.sɐw'],reiteração
['noj.ta.dɐ'],noitada
['iɾ.mɐ.da.dɨ'],irmandade
['bu.li.so.zu'],buliçoso
['ĩ.pu.si.bi.li.taɾ'],impossibilitar
['ẽ.ʀɨ.ʒɨ.laɾ'],enregelar
['ĩ.pɾɨ.si.zɐw'],imprecisão
['pɾɨ.vɨ.ni.du'],prevenido
['e.du.niʃ.tɐ'],hedonista
['paw.lɐ.ti.nɐ.mẽ.tɨ'],paulatinamente
['dɨ.zɐ.gɾa.vu'],desagravo
['si.lẽ.sjaɾ'],silenciar
['ʀɨ.tɾɐ.iɾ'],retrair
['ẽ.ku.ʎeɾ'],encolher
['sɐj.fɐ'],ceifa
['e.ʀa.ti.ku'],errático
['kɨstoɾ'],castor
['kʷɐ.bi.tɐ.sɐw'],coabitação
['kawʃ.ti.ku'],cáustico
['iʃ.tu.pɨ.fak.tu'],estupefacto
['mu.tɾiʃ'],motriz
['kɐ.ɾiʃ'],cariz
['siɾ.kũ.si.zɐw'],circuncisão
['dɨ.zu.zu'],desuso
['ɐ.dɾɔ.ʒi.ni.ɐ'],androginia
['kõ.bɐ.liɾ'],combalir
['sa.diʒ.mu'],sadismo
['ẽ.ʃu.va.ʎu'],enxovalho
['fɨʃ.tɐj.ʒu'],festejo
['fɐ.si.nu.ɾɐ'],facínora
['pɾɨ.põ.dɨ.ɾaɾ'],preponderar
['ʃɐɾ.nɛ.kɐ'],charneca
['iʃ.tɾa.du'],estrado
['kɐ.bɐ.ʎɔ.tɐ'],cambalhota
['gĩ.ʃu'],guincho
['li.dɨ.ɾaɾ'],liderar
['i.zu.maɾ'],exumar
['dɨ.zẽ.tɨ.ʀaɾ'],desenterrar
['vi.ɐ.dɐ.tɨ'],viandante
['ĩ.vɐ.li.deʃ'],invalidez
['lɐ.nu.ʒɐj'],lanugem
['ʀɨ.fɨ.ɾẽ.du'],referendo
['fɾuʃ.tɾa.du'],frustrado
['dɨ.zɐ.ʀu.ma.du'],desarrumado
['sɐ.li.nɐ'],salina
['al.fɐ.bɨ.ti.zɐ.sɐw'],alfabetização
['ʃɐ.sɨ.lɛɾ'],chanceler
['ĩ.dul.ʒẽ.tɨ'],indulgente
['fu.nu.lɔ.ʒi.ku'],fonológico
['ẽ.bɨ.vɨ.seɾ'],embevecer
['ʒɨ.ɾĩ.gõ.sɐ'],geringonça
['ʀɨ.pɾɨ.zaɾ'],represar
['di.vɨɾ.si.da.dɨ'],diversidade
['ẽ.sɐ.gwẽ.taɾ'],ensanguentar
['mu.tɐ.sɐw'],mutação
['pɾɨ.pu.tẽ.tɨ'],prepotente
['ɐ.vul.su'],avulso
['sĩ.tu.ɾɐw'],cinturão
['ɐɾ.dẽ.si.ɐ'],ardência
['bu.ʒi.gɐ.gɐ'],bugiganga
['laj.ɐ'],laia
['gɛl.ʀɐ'],guelra
['vẽ.tɔ.zɐ'],ventosa
['ʀɐ.sjal'],racial
['ʒɨ.mi.nɐ.sɐw'],geminação
['ʃi.ba.tɐ'],chibata
['iʒ.gal.ga.du'],esgalgado
['kɐ.tu.ʀaɾ'],caturrar
['kɐ.vɐ.kɐj.ɾɐ'],cavaqueira
['muɾ.ti.su'],mortiço
['iʃ.paj.ɾɨ.seɾ'],espairecer
['sɨ.ta.si.u'],cetáceo
['bu.ga.ʎu'],bugalho
['ẽ.tɔɾ.sɨ'],entorse
['dɨʒ.lu.kɐ.sɐw'],deslocação
['baj.ʃi.u'],baixio
['ĩ.gɾa.tu'],ingrato
['gɐ.ʎe.tɐ'],galheta
['pɐ.vi.u'],pavio
['fɨ.dɐj.ʎu'],fedelho
['pu.ɛ.ɾil'],pueril
['ĩ.vẽ.ta.ɾi.u'],inventário
['mal.do.zu'],maldoso
['su.mɐ.ɾẽ.tu'],sumarento
['tɾɐ.kɐ'],tranca
['bu.ʃu'],buxo
['sɐɾ.ga.su'],sargaço
['iʃ.teɾ.ku'],esterco
['iʃ.tɾɨ.maɾ'],estremar
['ʀɨ.iʃ.kɾɨ.veɾ'],reescrever
['ʃu.ʃaɾ'],chuchar
['ku.mu.ni.ta.ɾi.u'],comunitário
['u.ʀaɾ'],urrar
['u.ʀu'],urro
['ʀu.ʒiɾ'],rugir
['kɐ.ɾo.lu'],carolo
['gɾu.ɲiɾ'],grunhir
['taj.pal'],taipal
['mɨ.di.tɐ.sɐw'],meditação
['sẽ.tɾaɾ'],centrar
['fu.kaɾ'],focar
['ni.ti.deʃ'],nitidez
['mɨ.dɾu.ɲɐj.ɾu'],medronheiro
['mɨ.ti.u.ɾu.lɔ.ʒi.ku'],meteorológico
['ɐ.kʷo.zu'],aquoso
['su.pɾɐ.mẽ.si.u.na.du'],supramencionado
['mɛl.gɐ'],melga
['mɨ.le.nɐ'],melena
['bɐ.fi.u'],bafio
['sal.mow.ɾɐ'],salmoura
['sɐ.tu.ɾa.du'],saturado
['ʀuʒ.naɾ'],rosnar
['pi.ʎaɾ'],pilhar
['i.du.lu'],ídolo
['sɐ.tu.ɾaɾ'],saturar
['kõ.tẽ.toɾ'],contentor
['buʃ.tɛ.lɐ'],bostela
['kɐ.bɨ.lɐj.ɾɐ'],cabeleira
['tɐ.pɨ.sɐ.ɾi.ɐ'],tapeçaria
['sa.kɾu'],sacro
['fiʃ.gɐ'],fisga
['fiʒ.gaɾ'],fisgar
['ɐɾ.pɐw'],arpão
['vɛ.ɾi.ɐ.sɐw'],vereação
['kõ.sɨ.ʎi.u'],concelhio
['di.ɐ.lu.gaɾ'],dialogar
['kõ.sɨɾ.nẽ.tɨ'],concernente
['iʒ.bɛl.tu'],esbelto
['lɐ.mɐ.sẽ.tu'],lamacento
['lɐ.mɐ.sal'],lamaçal
['po.sɐ'],poça
['fũ.duʃ'],fundos
['sɐ.li.ni.da.dɨ'],salinidade
['lɐ.ɾa.ʃɐ'],laracha
['ʒa.ʀu'],jarro
['kɐ.baɾ'],cambar
['ɐ.pli.ka.vɛl'],aplicável
['ʒwɐ.ni.ɲɐ'],joaninha
['pɨ.li.kɐ'],pelica
['dɨʃ.fɐj.tɐ'],desfeita
['ẽ.bɐj.saɾ'],embeiçar
['ɔɾ.vɐ.ʎaɾ'],orvalhar
['ʃu.viʃ.kaɾ'],chuviscar
['ĩ.ku.baɾ'],incubar
['ew.ʒɨ.ni.ɐ'],eugenia
['kɾi.kɾi'],cricri
['tĩ.tĩ'],tintim
['pɾɨʃ.sĩ.diɾ'],prescindir
['iʃ.ta.fɐ'],estafa
['bɾi.taɾ'],britar
['faɾ.mɐ.ku'],fármaco
['tɨ.ɾɐ.pew.ti.kɐ'],terapêutica
['sɐ.kɾi.lɨ.gu'],sacrílego
['iʃ.ku.za.du'],escusado
['i.ni.biɾ'],inibir
['e.fu.zɐw'],efusão
['gɾɐ.sɨ.ʒaɾ'],gracejar
['ɔ.bli.kʷɐ'],oblíqua
['iʃ.pɛ.kaɾ'],especar
['ẽ.sɨ.taɾ'],encetar
['ɐ.kɾi.mɔ.ni.ɐ'],acrimónia
['ẽ.tuɾ.pɨ.seɾ'],entorpecer
['kʷɐ.gu.laɾ'],coagular
['fuɾ.mɐ.li.da.dɨ'],formalidade
['u.ɾu.lu.ʒi.ɐ'],urologia
['dɨʃ.fɐ.lɨ.seɾ'],desfalecer
['bɾu.ʃu.li.ɐ.tɨ'],bruxuleante
['gaɾ.gu.lɐ'],gárgula
['ɐ.sõ.bɾɐ.sɐw'],assombração
['i.zɔ.tɛ.ɾi.ku'],esotérico
['pɨ.sɨ.gɐj.ɾu'],pessegueiro
['ʃɐ.vɐw'],chavão
['mu.bɨ.li.zɐ.sɐw'],mobilização
['mu.bɨ.li.zaɾ'],mobilizar
['ĩ.vɨʃ.ti.du.ɾɐ'],investidura
['pɛl.vi.ku'],pélvico
['kaj.pi.ɾɐ'],caipira
['ʀɨ.kõ.si.li.ɐ.sɐw'],reconciliação
['pĩ.sɨ.la.dɐ'],pincelada
['ɐ.bɐ.la.du'],abalado
['tu.ɾiʃ.tɐ'],turista
['ku.tu.vi.ɐ'],cotovia
['kɾi.zɨ'],crise
['buɾ.bu.ʎɐ'],borbulha
['tɾɐʒ.lɐ.daɾ'],trasladar
['ẽ.ku.mjaʃ.ti.ku'],encomiástico
['law.ɾjaɾ'],laurear
['bɐʃ.ti.doɾ'],bastidor
['gɨ.ʀi.ʎɐ'],guerrilha
['ĩ.fĩ.da.vɛl'],infindável
